Fight Night Title,date,location,Fighter A,Fighter A ID,Fighter B,Fighter B ID,Division,Outcome Method,Outcome Round,Outcome Time,Outcome Format,Referee,Outcome Detail,Fighter A Round 1 KD,Fighter A Round 1 SIG STR Landed,Fighter A Round 1 SIG STR Attempted,Fighter A Round 1 SIG STR %,Fighter A Round 1 TOTAL STR Landed,Fighter A Round 1 TOTAL STR Attempted,Fighter A Round 1 TD Landed,Fighter A Round 1 Attempted,Fighter A Round 1 TD %,Fighter A Round 1 SUB ATT,Fighter A Round 1 REV,Fighter A Round 1 CTRL,Fighter A Round 2 KD,Fighter A Round 2 SIG STR Landed,Fighter A Round 2 SIG STR Attempted,Fighter A Round 2 SIG STR %,Fighter A Round 2 TOTAL STR Landed,Fighter A Round 2 TOTAL STR Attempted,Fighter A Round 2 TD Landed,Fighter A Round 2 Attempted,Fighter A Round 2 TD %,Fighter A Round 2 SUB ATT,Fighter A Round 2 REV,Fighter A Round 2 CTRL,Fighter A Round 3 KD,Fighter A Round 3 SIG STR Landed,Fighter A Round 3 SIG STR Attempted,Fighter A Round 3 SIG STR %,Fighter A Round 3 TOTAL STR Landed,Fighter A Round 3 TOTAL STR Attempted,Fighter A Round 3 TD Landed,Fighter A Round 3 Attempted,Fighter A Round 3 TD %,Fighter A Round 3 SUB ATT,Fighter A Round 3 REV,Fighter A Round 3 CTRL,Fighter A Round 4 KD,Fighter A Round 4 SIG STR Landed,Fighter A Round 4 SIG STR Attempted,Fighter A Round 4 SIG STR %,Fighter A Round 4 TOTAL STR Landed,Fighter A Round 4 TOTAL STR Attempted,Fighter A Round 4 TD Landed,Fighter A Round 4 Attempted,Fighter A Round 4 TD %,Fighter A Round 4 SUB ATT,Fighter A Round 4 REV,Fighter A Round 4 CTRL,Fighter A Round 5 KD,Fighter A Round 5 SIG STR Landed,Fighter A Round 5 SIG STR Attempted,Fighter A Round 5 SIG STR %,Fighter A Round 5 TOTAL STR Landed,Fighter A Round 5 TOTAL STR Attempted,Fighter A Round 5 TD Landed,Fighter A Round 5 Attempted,Fighter A Round 5 TD %,Fighter A Round 5 SUB ATT,Fighter A Round 5 REV,Fighter A Round 5 CTRL,Fighter A Total KD,Fighter A Total SIG STR Landed,Fighter A Total SIG STR Attempted,Fighter A Total SIG STR %,Fighter A Total TOTAL STR Landed,Fighter A Total TOTAL STR Attempted,Fighter A Total TD Landed,Fighter A Total Attempted,Fighter A Total TD %,Fighter A Total SUB ATT,Fighter A Total REV,Fighter A Total CTRL,Fighter B Round 1 KD,Fighter B Round 1 SIG STR Landed,Fighter B Round 1 SIG STR Attempted,Fighter B Round 1 SIG STR %,Fighter B Round 1 TOTAL STR Landed,Fighter B Round 1 TOTAL STR Attempted,Fighter B Round 1 TD Landed,Fighter B Round 1 Attempted,Fighter B Round 1 TD %,Fighter B Round 1 SUB ATT,Fighter B Round 1 REV,Fighter B Round 1 CTRL,Fighter B Round 2 KD,Fighter B Round 2 SIG STR Landed,Fighter B Round 2 SIG STR Attempted,Fighter B Round 2 SIG STR %,Fighter B Round 2 TOTAL STR Landed,Fighter B Round 2 TOTAL STR Attempted,Fighter B Round 2 TD Landed,Fighter B Round 2 Attempted,Fighter B Round 2 TD %,Fighter B Round 2 SUB ATT,Fighter B Round 2 REV,Fighter B Round 2 CTRL,Fighter B Round 3 KD,Fighter B Round 3 SIG STR Landed,Fighter B Round 3 SIG STR Attempted,Fighter B Round 3 SIG STR %,Fighter B Round 3 TOTAL STR Landed,Fighter B Round 3 TOTAL STR Attempted,Fighter B Round 3 TD Landed,Fighter B Round 3 Attempted,Fighter B Round 3 TD %,Fighter B Round 3 SUB ATT,Fighter B Round 3 REV,Fighter B Round 3 CTRL,Fighter B Round 4 KD,Fighter B Round 4 SIG STR Landed,Fighter B Round 4 SIG STR Attempted,Fighter B Round 4 SIG STR %,Fighter B Round 4 TOTAL STR Landed,Fighter B Round 4 TOTAL STR Attempted,Fighter B Round 4 TD Landed,Fighter B Round 4 Attempted,Fighter B Round 4 TD %,Fighter B Round 4 SUB ATT,Fighter B Round 4 REV,Fighter B Round 4 CTRL,Fighter B Round 5 KD,Fighter B Round 5 SIG STR Landed,Fighter B Round 5 SIG STR Attempted,Fighter B Round 5 SIG STR %,Fighter B Round 5 TOTAL STR Landed,Fighter B Round 5 TOTAL STR Attempted,Fighter B Round 5 TD Landed,Fighter B Round 5 Attempted,Fighter B Round 5 TD %,Fighter B Round 5 SUB ATT,Fighter B Round 5 REV,Fighter B Round 5 CTRL,Fighter B Total KD,Fighter B Total SIG STR Landed,Fighter B Total SIG STR Attempted,Fighter B Total SIG STR %,Fighter B Total TOTAL STR Landed,Fighter B Total TOTAL STR Attempted,Fighter B Total TD Landed,Fighter B Total Attempted,Fighter B Total TD %,Fighter B Total SUB ATT,Fighter B Total REV,Fighter B Total CTRL,Fighter A Round 1 Head Shots Landed,Fighter A Round 1 Head Shots Attempted,Fighter A Round 1 Body Shots Landed,Fighter A Round 1 Body Shots Attempted,Fighter A Round 1 Leg Shots Landed,Fighter A Round 1 Leg Shots Attempted,Fighter A Round 1 Distance Shots Landed,Fighter A Round 1 Distance Shots Attempted,Fighter A Round 1 Clinch Landed,Fighter A Round 1 Clinch Attempted,Fighter A Round 1 Ground Landed,Fighter A Round 1 Ground Attempted,Fighter A Round 2 Head Shots Landed,Fighter A Round 2 Head Shots Attempted,Fighter A Round 2 Body Shots Landed,Fighter A Round 2 Body Shots Attempted,Fighter A Round 2 Leg Shots Landed,Fighter A Round 2 Leg Shots Attempted,Fighter A Round 2 Distance Shots Landed,Fighter A Round 2 Distance Shots Attempted,Fighter A Round 2 Clinch Landed,Fighter A Round 2 Clinch Attempted,Fighter A Round 2 Ground Landed,Fighter A Round 2 Ground Attempted,Fighter A Round 3 Head Shots Landed,Fighter A Round 3 Head Shots Attempted,Fighter A Round 3 Body Shots Landed,Fighter A Round 3 Body Shots Attempted,Fighter A Round 3 Leg Shots Landed,Fighter A Round 3 Leg Shots Attempted,Fighter A Round 3 Distance Shots Landed,Fighter A Round 3 Distance Shots Attempted,Fighter A Round 3 Clinch Landed,Fighter A Round 3 Clinch Attempted,Fighter A Round 3 Ground Landed,Fighter A Round 3 Ground Attempted,Fighter A Round 4 Head Shots Landed,Fighter A Round 4 Head Shots Attempted,Fighter A Round 4 Body Shots Landed,Fighter A Round 4 Body Shots Attempted,Fighter A Round 4 Leg Shots Landed,Fighter A Round 4 Leg Shots Attempted,Fighter A Round 4 Distance Shots Landed,Fighter A Round 4 Distance Shots Attempted,Fighter A Round 4 Clinch Landed,Fighter A Round 4 Clinch Attempted,Fighter A Round 4 Ground Landed,Fighter A Round 4 Ground Attempted,Fighter A Round 5 Head Shots Landed,Fighter A Round 5 Head Shots Attempted,Fighter A Round 5 Body Shots Landed,Fighter A Round 5 Body Shots Attempted,Fighter A Round 5 Leg Shots Landed,Fighter A Round 5 Leg Shots Attempted,Fighter A Round 5 Distance Shots Landed,Fighter A Round 5 Distance Shots Attempted,Fighter A Round 5 Clinch Landed,Fighter A Round 5 Clinch Attempted,Fighter A Round 5 Ground Landed,Fighter A Round 5 Ground Attempted,Fighter A Total Head Shots Landed,Fighter A Total Head Shots Attempted,Fighter A Total Body Shots Landed,Fighter A Total Body Shots Attempted,Fighter A Total Leg Shots Landed,Fighter A Total Leg Shots Attempted,Fighter A Total Distance Shots Landed,Fighter A Total Distance Shots Attempted,Fighter A Total Clinch Landed,Fighter A Total Clinch Attempted,Fighter A Total Ground Landed,Fighter A Total Ground Attempted,Fighter B Round 1 Head Shots Landed,Fighter B Round 1 Head Shots Attempted,Fighter B Round 1 Body Shots Landed,Fighter B Round 1 Body Shots Attempted,Fighter B Round 1 Leg Shots Landed,Fighter B Round 1 Leg Shots Attempted,Fighter B Round 1 Distance Shots Landed,Fighter B Round 1 Distance Shots Attempted,Fighter B Round 1 Clinch Landed,Fighter B Round 1 Clinch Attempted,Fighter B Round 1 Ground Landed,Fighter B Round 1 Ground Attempted,Fighter B Round 2 Head Shots Landed,Fighter B Round 2 Head Shots Attempted,Fighter B Round 2 Body Shots Landed,Fighter B Round 2 Body Shots Attempted,Fighter B Round 2 Leg Shots Landed,Fighter B Round 2 Leg Shots Attempted,Fighter B Round 2 Distance Shots Landed,Fighter B Round 2 Distance Shots Attempted,Fighter B Round 2 Clinch Landed,Fighter B Round 2 Clinch Attempted,Fighter B Round 2 Ground Landed,Fighter B Round 2 Ground Attempted,Fighter B Round 3 Head Shots Landed,Fighter B Round 3 Head Shots Attempted,Fighter B Round 3 Body Shots Landed,Fighter B Round 3 Body Shots Attempted,Fighter B Round 3 Leg Shots Landed,Fighter B Round 3 Leg Shots Attempted,Fighter B Round 3 Distance Shots Landed,Fighter B Round 3 Distance Shots Attempted,Fighter B Round 3 Clinch Landed,Fighter B Round 3 Clinch Attempted,Fighter B Round 3 Ground Landed,Fighter B Round 3 Ground Attempted,Fighter B Round 4 Head Shots Landed,Fighter B Round 4 Head Shots Attempted,Fighter B Round 4 Body Shots Landed,Fighter B Round 4 Body Shots Attempted,Fighter B Round 4 Leg Shots Landed,Fighter B Round 4 Leg Shots Attempted,Fighter B Round 4 Distance Shots Landed,Fighter B Round 4 Distance Shots Attempted,Fighter B Round 4 Clinch Landed,Fighter B Round 4 Clinch Attempted,Fighter B Round 4 Ground Landed,Fighter B Round 4 Ground Attempted,Fighter B Round 5 Head Shots Landed,Fighter B Round 5 Head Shots Attempted,Fighter B Round 5 Body Shots Landed,Fighter B Round 5 Body Shots Attempted,Fighter B Round 5 Leg Shots Landed,Fighter B Round 5 Leg Shots Attempted,Fighter B Round 5 Distance Shots Landed,Fighter B Round 5 Distance Shots Attempted,Fighter B Round 5 Clinch Landed,Fighter B Round 5 Clinch Attempted,Fighter B Round 5 Ground Landed,Fighter B Round 5 Ground Attempted,Fighter B Total Head Shots Landed,Fighter B Total Head Shots Attempted,Fighter B Total Body Shots Landed,Fighter B Total Body Shots Attempted,Fighter B Total Leg Shots Landed,Fighter B Total Leg Shots Attempted,Fighter B Total Distance Shots Landed,Fighter B Total Distance Shots Attempted,Fighter B Total Clinch Landed,Fighter B Total Clinch Attempted,Fighter B Total Ground Landed,Fighter B Total Ground Attempted
UFC Fight Night: Fight for the Troops 3,"November 06, 2013","Fort Campbell, Kentucky, USA",Liz Carmouche,51a0c09cbe9b8472,Alexis Davis,4c2d90e335e6df19,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Copeland,"


Amy Evans 27 - 30.
 

Chris Kinman 27 - 30.
 

Sean Brockmole 28 - 29.",0,15,30,50%,15,30,0,0,---,0,0,0:00,0,14,30,46%,16,33,1,1,100%,0,0,0:09,0,14,25,56%,34,50,0,0,---,0,0,0:09,,,,,,,,,,,,,,,,,,,,,,,,,0,43,85,50%,65,113,1,1,100%,0,0,0:18,0,12,48,25%,12,48,0,0,---,0,0,0:00,0,17,65,26%,27,75,1,1,100%,0,0,1:06,0,21,58,36%,30,67,0,0,---,0,0,2:02,,,,,,,,,,,,,,,,,,,,,,,,,0,50,171,29%,69,190,1,1,100%,0,0,3:08,4,18,1,2,10,10,15,30,0,0,0,0,8,22,2,4,4,4,13,28,1,1,0,1,9,20,4,4,1,1,11,21,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,21,60,7,10,15,15,39,79,4,5,0,1,6,37,0,0,6,11,12,48,0,0,0,0,8,52,2,2,7,11,15,59,1,5,1,1,8,36,5,10,8,12,11,41,10,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,125,7,12,21,34,38,148,11,22,1,1
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA",Roxanne Modafferi,4498b382c65a7faa,Raquel Pennington,fc169c387b4b465d,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Tognoni,"


Chris Lee 27 - 30.
 

Glenn Trowbridge 27 - 30.
 

Doug Crosby 28 - 29.",0,26,106,24%,28,108,0,2,0%,0,0,0:40,0,8,39,20%,18,51,0,3,0%,0,0,0:41,0,8,49,16%,17,59,0,2,0%,0,0,0:20,,,,,,,,,,,,,,,,,,,,,,,,,0,42,194,21%,63,218,0,7,0%,0,0,1:41,0,29,52,55%,30,54,0,0,---,0,0,0:08,0,22,38,57%,25,41,0,0,---,0,0,2:09,0,29,43,67%,31,45,1,1,100%,1,0,2:25,,,,,,,,,,,,,,,,,,,,,,,,,0,80,133,60%,86,140,1,1,100%,1,0,4:42,13,86,6,12,7,8,24,104,2,2,0,0,6,31,2,6,0,2,6,34,2,5,0,0,3,38,4,10,1,1,5,46,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,155,12,28,8,11,35,184,7,10,0,0,20,41,5,6,4,5,25,47,4,5,0,0,17,33,3,3,2,2,11,25,5,5,6,8,20,31,7,10,2,2,14,24,2,3,13,16,,,,,,,,,,,,,,,,,,,,,,,,,57,105,15,19,8,9,50,96,11,13,19,24
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA",Jessamyn Duke,a7ddae0be8b78147,Peggy Morgan,92b36014314b028b,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Winslow,"


Adalaide Byrd 27 - 30.
 

Patricia Morse-Jarman 27 - 30.
 

Tony Weeks 27 - 30.",0,19,29,65%,75,87,0,1,0%,3,0,0:29,0,65,101,64%,69,105,1,1,100%,0,0,0:10,0,39,55,70%,57,73,0,0,---,0,0,0:49,,,,,,,,,,,,,,,,,,,,,,,,,0,123,185,66%,201,265,1,2,50%,3,0,1:28,0,4,19,21%,7,22,0,0,---,0,0,3:25,0,22,95,23%,22,95,0,0,---,0,0,0:07,0,8,33,24%,16,41,0,0,---,0,0,2:20,,,,,,,,,,,,,,,,,,,,,,,,,0,34,147,23%,45,158,0,0,---,0,0,5:52,12,20,7,9,0,0,6,16,6,6,7,7,43,73,14,20,8,8,59,93,6,8,0,0,25,36,14,19,0,0,22,34,17,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,80,129,35,48,8,8,87,143,29,35,7,7,4,19,0,0,0,0,4,18,0,1,0,0,22,92,0,2,0,1,22,92,0,3,0,0,8,33,0,0,0,0,5,27,0,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,34,144,0,2,0,1,31,137,0,6,3,4
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA",Julianna Pena,3253b16d38ae087d,Jessica Rakoczy,ffdeb4fbea09ce75,Ultimate Fighter 18 Women's Bantamweight Tournament Title,KO/TKO,1,4:59,(5-5-5),Yamasaki,Punches to Head From Mount,0,33,76,43%,66,119,2,2,100%,0,0,4:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,76,43%,66,119,2,2,100%,0,0,4:27,0,4,5,80%,8,9,0,0,---,0,0,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,80%,8,9,0,0,---,0,0,0:02,32,74,1,2,0,0,0,4,1,2,32,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,74,1,2,0,0,0,4,1,2,32,70,2,2,2,3,0,0,2,2,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,0,0,2,2,2,3,0,0
UFC Fight Night: Hunt vs Bigfoot,"December 06, 2013","Brisbane, Queensland, Australia",Julie Kedzie,981ab7a0576f76a0,Bethe Correia,673ea7dcc786b1b3,Women's Bantamweight,Decision - Split,3,5:00,(5-5-5),Perceval,"


Peter Hickmont 28 - 29.
 

Barry Foley 29 - 28.
 

Charlie Keech 28 - 29.",0,11,52,21%,25,66,0,0,---,0,0,0:00,0,27,62,43%,31,66,0,0,---,0,0,0:00,0,16,72,22%,25,82,0,0,---,0,0,0:04,,,,,,,,,,,,,,,,,,,,,,,,,0,54,186,29%,81,214,0,0,---,0,0,0:04,0,24,36,66%,31,44,0,1,0%,0,0,0:52,0,17,37,45%,23,43,0,1,0%,0,0,1:16,0,24,45,53%,30,51,1,2,50%,0,0,1:08,,,,,,,,,,,,,,,,,,,,,,,,,0,65,118,55%,84,138,1,4,25%,0,0,3:16,5,43,5,7,1,2,9,49,2,3,0,0,15,49,9,10,3,3,21,54,6,8,0,0,11,64,4,7,1,1,16,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,31,156,18,24,5,6,46,175,8,11,0,0,9,18,7,10,8,8,21,32,3,4,0,0,6,22,1,2,10,13,12,32,5,5,0,0,13,31,4,6,7,8,24,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28,71,12,18,25,29,57,109,8,9,0,0
UFC 168: Weidman vs Silva 2,"December 28, 2013","Las Vegas, Nevada, USA",Ronda Rousey,8bdac25ce0bb874d,Miesha Tate,b96619b3acd7d9da,UFC Women's Bantamweight Title,Submission,3,0:58,(5-5-5-5-5),Yamasaki,Armbar On Ground,0,20,33,60%,63,78,3,4,75%,0,0,2:08,0,16,23,69%,65,74,3,3,100%,2,0,4:19,0,4,7,57%,6,9,0,1,0%,1,0,0:37,,,,,,,,,,,,,,,,,,,,,,,,,0,40,63,63%,134,161,6,8,75%,3,0,7:04,0,12,30,40%,14,32,1,2,50%,0,1,1:41,0,12,19,63%,14,21,0,1,0%,0,0,0:04,0,0,1,0%,0,1,0,0,---,0,0,0:14,,,,,,,,,,,,,,,,,,,,,,,,,0,24,50,48%,28,54,1,3,33%,0,1,1:59,14,27,1,1,5,5,3,11,9,12,8,10,7,14,4,4,5,5,2,9,6,6,8,8,3,5,1,2,0,0,2,4,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24,46,6,7,10,10,7,24,17,21,16,18,10,27,2,3,0,0,9,23,2,6,1,1,10,17,2,2,0,0,4,7,8,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,20,45,4,5,0,0,13,31,10,18,1,1
UFC 170: Rousey vs McMann,"February 22, 2014","Las Vegas, Nevada, USA",Alexis Davis,4c2d90e335e6df19,Jessica Eye,f72465a784c1b084,Women's Bantamweight,Decision - Split,3,5:00,(5-5-5),Lavigne,"


Junichiro Kamijo 28 - 29.
 

Chris Lee 29 - 28.
 

Marcos Rosales 28 - 29.",0,16,35,45%,36,56,1,1,100%,0,0,0:58,0,6,14,42%,44,54,1,1,100%,0,0,3:54,0,31,64,48%,32,65,0,1,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,53,113,46%,112,175,2,3,66%,0,0,4:52,0,13,33,39%,27,49,0,0,---,0,0,1:09,0,7,9,77%,15,17,0,0,---,0,0,0:00,0,27,69,39%,27,69,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,47,111,42%,69,135,0,0,---,0,0,1:09,5,18,4,6,7,11,10,25,5,9,1,1,5,9,0,0,1,5,1,7,0,0,5,7,15,37,2,6,14,21,29,59,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,25,64,6,12,22,37,40,91,7,14,6,8,12,31,0,0,1,2,10,26,3,7,0,0,4,6,0,0,3,3,7,9,0,0,0,0,23,60,0,1,4,8,23,63,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,39,97,0,1,8,13,40,98,7,13,0,0
UFC 170: Rousey vs McMann,"February 22, 2014","Las Vegas, Nevada, USA",Ronda Rousey,8bdac25ce0bb874d,Sara McMann,7be74a12d7352df2,UFC Women's Bantamweight Title,KO/TKO,1,1:06,(5-5-5-5-5),Dean,Knee to Body In Clinch,1,14,23,60%,21,30,0,0,---,0,0,0:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,23,60%,21,30,0,0,---,0,0,0:44,0,13,20,65%,14,21,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,20,65%,14,21,0,0,---,0,0,0:00,4,12,9,10,1,1,2,8,12,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,9,10,1,1,2,8,12,15,0,0,8,14,5,6,0,0,6,10,7,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,5,6,0,0,6,10,7,10,0,0
UFC 171: Hendricks vs Lawler,"March 15, 2014","Dallas, Texas, USA",Raquel Pennington,fc169c387b4b465d,Jessica Andrade,6a1901c62ab3870f,Women's Bantamweight,Decision - Split,3,5:00,(5-5-5),Turnage,"


Aladin Martinez 28 - 29.
 

Dan Mathisen 29 - 28.
 

Troy Wincapaw 28 - 29.",0,9,15,60%,9,15,0,0,---,1,0,0:05,0,33,70,47%,33,70,0,0,---,1,0,0:20,0,40,82,48%,45,87,2,3,66%,0,0,0:55,,,,,,,,,,,,,,,,,,,,,,,,,0,82,167,49%,87,172,2,3,66%,2,0,1:20,0,3,9,33%,16,25,2,4,50%,0,0,4:13,0,30,73,41%,35,78,1,2,50%,0,0,1:25,0,33,76,43%,39,82,0,2,0%,0,0,0:42,,,,,,,,,,,,,,,,,,,,,,,,,0,66,158,41%,90,185,3,8,37%,0,0,6:20,2,7,2,3,5,5,1,6,7,8,1,1,21,57,7,8,5,5,22,55,11,15,0,0,28,70,9,9,3,3,19,50,15,24,6,8,,,,,,,,,,,,,,,,,,,,,,,,,51,134,18,20,13,13,42,111,33,47,7,9,1,4,1,4,1,1,1,4,1,2,1,3,22,63,6,8,2,2,21,56,9,17,0,0,24,66,8,9,1,1,16,44,17,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,47,133,15,21,4,4,38,104,27,51,1,3
UFC Fight Night: Bisping vs Kennedy,"April 16, 2014","Quebec City, Quebec, Canada",Sarah Kaufman,36df8e119aec6175,Leslie Smith,76984112f697631f,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Lavigne,"


Richard Bertrand 27 - 30.
 

Luc Lefebvre 27 - 30.
 

Benoit Roussel 27 - 30.",0,71,136,52%,81,147,0,0,---,0,0,0:19,0,71,134,52%,79,143,0,0,---,0,0,0:28,0,60,100,60%,72,113,1,1,100%,0,0,1:52,,,,,,,,,,,,,,,,,,,,,,,,,0,202,370,54%,232,403,1,1,100%,0,0,2:39,0,31,90,34%,43,103,0,2,0%,0,0,1:04,0,29,100,29%,32,103,0,1,0%,0,0,0:47,0,19,53,35%,25,59,0,2,0%,0,0,0:17,,,,,,,,,,,,,,,,,,,,,,,,,0,79,243,32%,100,265,0,5,0%,0,0,2:08,30,92,19,22,22,22,40,101,31,35,0,0,42,96,18,26,11,12,37,88,34,46,0,0,34,71,11,13,15,16,35,70,19,24,6,6,,,,,,,,,,,,,,,,,,,,,,,,,106,259,48,61,48,50,112,259,84,105,6,6,20,78,2,3,9,9,23,79,8,11,0,0,20,85,6,12,3,3,18,78,11,22,0,0,10,43,1,2,8,8,12,45,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50,206,9,17,20,20,53,202,26,41,0,0
UFC on FOX: Werdum vs Browne,"April 19, 2014","Orlando, Florida, USA",Miesha Tate,b96619b3acd7d9da,Liz Carmouche,51a0c09cbe9b8472,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Dean,"


Hector Gomez 28 - 29.
 

Chris Lee 28 - 29.
 

Tim Vannatta 28 - 29.",0,7,19,36%,31,45,0,2,0%,0,0,0:15,0,10,23,43%,21,34,0,3,0%,1,0,0:56,0,10,15,66%,30,45,1,2,50%,1,0,4:42,,,,,,,,,,,,,,,,,,,,,,,,,0,27,57,47%,82,124,1,7,14%,2,0,5:53,0,8,13,61%,30,37,3,4,75%,0,0,3:29,0,4,11,36%,14,22,2,3,66%,0,0,3:01,0,6,10,60%,31,36,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,18,34,52%,75,95,5,7,71%,0,0,6:30,4,14,1,2,2,3,4,16,0,0,3,3,7,15,1,5,2,3,4,14,3,6,3,3,9,12,0,2,1,1,1,6,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,20,41,2,9,5,7,9,36,3,6,15,15,2,4,0,2,6,7,3,8,5,5,0,0,1,8,1,1,2,2,2,9,2,2,0,0,1,4,2,2,3,4,2,6,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,4,16,3,5,11,13,7,23,7,7,4,4
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",Jessamyn Duke,a7ddae0be8b78147,Bethe Correia,673ea7dcc786b1b3,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Mulhall,"


Brent Colflesh 27 - 30.
 

Brad Duruttya 28 - 29.
 

Cardo Urso 27 - 30.",0,20,45,44%,28,54,0,1,0%,0,0,0:00,0,15,37,40%,21,44,0,3,0%,0,0,0:06,0,19,48,39%,21,50,1,2,50%,0,0,0:06,,,,,,,,,,,,,,,,,,,,,,,,,0,54,130,41%,70,148,1,6,16%,0,0,0:12,0,27,63,42%,31,68,0,0,---,0,0,0:07,0,31,48,64%,50,68,0,0,---,0,1,2:16,0,33,75,44%,37,80,0,0,---,0,1,1:06,,,,,,,,,,,,,,,,,,,,,,,,,0,91,186,48%,118,216,0,0,---,0,2,3:29,13,36,6,8,1,1,17,41,3,4,0,0,11,32,4,5,0,0,11,31,4,6,0,0,12,40,6,7,1,1,15,44,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,36,108,16,20,2,2,43,116,11,14,0,0,14,42,1,6,12,15,27,63,0,0,0,0,17,31,7,10,7,7,31,48,0,0,0,0,19,55,6,9,8,11,30,71,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50,128,14,25,27,33,88,182,3,4,0,0
UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",Valerie Letourneau,46a2f24feb258ae0,Elizabeth Phillips,dcbf01d605681ad1,Women's Bantamweight,Decision - Split,3,5:00,(5-5-5),Valel,"


John Cooper 28 - 29.
 

David Therien 29 - 28.
 

Sal D'amato 28 - 29.",0,28,87,32%,28,87,0,0,---,0,0,0:00,0,31,88,35%,32,89,0,1,0%,0,0,0:01,0,45,100,45%,46,102,0,1,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,104,275,37%,106,278,0,2,0%,0,0,0:01,0,28,105,26%,28,105,0,1,0%,0,0,0:18,0,21,89,23%,23,91,0,1,0%,0,0,0:46,0,18,76,23%,18,76,0,1,0%,0,0,1:01,,,,,,,,,,,,,,,,,,,,,,,,,0,67,270,24%,69,272,0,3,0%,0,0,2:05,23,78,3,5,2,4,27,81,1,6,0,0,28,83,3,5,0,0,27,80,4,8,0,0,34,85,11,15,0,0,40,87,5,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,85,246,17,25,2,4,94,248,10,27,0,0,25,97,1,6,2,2,26,97,2,8,0,0,18,83,2,5,1,1,20,85,1,4,0,0,14,69,3,6,1,1,18,72,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,57,249,6,17,4,4,64,254,3,16,0,0
